id_icpe,nom_original,structure,etablissement,nom_complet,code_insee_commune,nom_commune,epci_siren,epci_nom,coordonnees_lat_lon,geometrie_geojson,id_ligne_export,siret,regime_icpe,categorie_seveso,priorite_nationale,url_fiche_georisques,elevage_bovins,elevage_porcs,elevage_volailles,activite_carriere,activite_eolienne,activite_industrielle,directive_ied,code_naf_division,date_enregistrement,annee_enregistrement
5207254,MAIRIE - Beguey,MAIRIE - Beguey,,MAIRIE - Beguey,33040,Béguey,200069581,CC Convergence Garonne,"44.6469609, -0.327106","{""coordinates"": [-0.327106, 44.6469609], ""type"": ""Point""}",1191,,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207254,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5207268,ICL France,ICL France,,ICL France,33200,Le Haillan,243300316,Bordeaux Métropole,"44.8691689, -0.671081","{""coordinates"": [-0.671081, 44.8691689], ""type"": ""Point""}",1192,38449494400018,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207268,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5207275,CHALLENGER - Prignac et Marcamps,CHALLENGER,Prignac et Marcamps,CHALLENGER — Prignac et Marcamps,33339,Prignac-et-Marcamps,243301223,CC du Grand Cubzaguais,"45.0397229, -0.488559","{""coordinates"": [-0.488559, 45.0397229], ""type"": ""Point""}",1194,,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207275,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5207291,CEMEX GRANULATS Sud-Ouest SAS,CEMEX GRANULATS Sud-Ouest SAS,,CEMEX GRANULATS Sud-Ouest SAS,33022,Avensan,243301389,CC Médullienne,"45.0140759, -0.7223679","{""coordinates"": [-0.7223679, 45.0140759], ""type"": ""Point""}",1195,89695029200228,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207291,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8,2026-03-07T00:00:00+01:00,2026
5207295,VEOLIA PROPRETE,VEOLIA PROPRETE,,VEOLIA PROPRETE,33433,Saint-Loubès,243301249,CC Les Rives de la Laurence,"44.9285449, -0.451637","{""coordinates"": [-0.451637, 44.9285449], ""type"": ""Point""}",1197,46420237300104,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207295,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38,2025-02-10T00:00:00+01:00,2025
5207298,MAIRIE de Carcans,MAIRIE de Carcans,,MAIRIE de Carcans,33097,Carcans,200070720,CC Médoc Atlantique,"45.0788889, -1.0453759","{""coordinates"": [-1.0453759, 45.0788889], ""type"": ""Point""}",1198,,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207298,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5208548,SABLIERE DE CASTILLON VILLE,SABLIERE DE CASTILLON VILLE,,SABLIERE DE CASTILLON VILLE,33122,Cestas,243301165,CC Jalle-Eau-Bourde,"44.7378089, -0.815467","{""coordinates"": [-0.815467, 44.7378089], ""type"": ""Point""}",1417,51756626100015,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208548,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8,2026-03-21T00:00:00+01:00,2026
5208556,BORDEAUX METROPOLE,BORDEAUX METROPOLE,Pessac — Le Bourgailh 2 Chemin de la Princesse,BORDEAUX METROPOLE — Pessac — Le Bourgailh 2 Chemin de la Princesse,33318,Pessac,243300316,Bordeaux Métropole,"44.8023019, -0.6873719","{""coordinates"": [-0.6873719, 44.8023019], ""type"": ""Point""}",1418,34868793000019,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208556,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,94,2025-02-12T00:00:00+01:00,2025
5208565,MAIRIE - Langon,MAIRIE - Langon,,MAIRIE - Langon,33337,Preignac,200069581,CC Convergence Garonne,"44.5704089, -0.3102749","{""coordinates"": [-0.3102749, 44.5704089], ""type"": ""Point""}",1420,,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208565,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5208572,WARNING +,WARNING +,,WARNING +,33449,Saint-Médard-en-Jalles,243300316,Bordeaux Métropole,"44.8807299, -0.6923749","{""coordinates"": [-0.6923749, 44.8807299], ""type"": ""Point""}",1423,56201377100687,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,2025-11-23T00:00:00+01:00,2025
5208590,PAPREC D3E (ex ACOOR ENVIRON (EK 195),PAPREC D3E (ex ACOOR ENVIRON (EK 195),,PAPREC D3E (ex ACOOR ENVIRON (EK 195),33122,Cestas,243301165,CC Jalle-Eau-Bourde,"44.7659659, -0.7182239","{""coordinates"": [-0.7182239, 44.7659659], ""type"": ""Point""}",1424,37996656700016,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208590,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5208594,EDISIT,EDISIT,Audenge — Le liougey sud,EDISIT — Audenge — Le liougey sud,33019,Audenge,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.7011489, -0.9712269","{""coordinates"": [-0.9712269, 44.7011489], ""type"": ""Point""}",1425,34529638800043,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208594,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5208604,MASSONNIERE SARL,MASSONNIERE SARL,,MASSONNIERE SARL,33393,Saint-Denis-de-Pile,200070092,CA du Libournais,"44.9940359, -0.1978559","{""coordinates"": [-0.1978559, 44.9940359], ""type"": ""Point""}",1426,35052604200022,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208604,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5208615,SCEA,SCEA,,SCEA,33312,Parempuyre,243300316,Bordeaux Métropole,"44.9515009, -0.578372","{""coordinates"": [-0.578372, 44.9515009], ""type"": ""Point""}",1428,30057641000041,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5208634,TEAM TP,TEAM TP,,TEAM TP,33032,Bassens,243300316,Bordeaux Métropole,"44.9051909, -0.524068","{""coordinates"": [-0.524068, 44.9051909], ""type"": ""Point""}",1432,43231782400030,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208634,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,2025-02-10T00:00:00+01:00,2025
5208668,SODIBOR (SAS) DISTRIBUTEUR,SODIBOR (SAS) DISTRIBUTEUR,,SODIBOR (SAS) DISTRIBUTEUR,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8529109, -0.5710859","{""coordinates"": [-0.5710859, 44.8529109], ""type"": ""Point""}",1434,,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5208678,MAIRIE - Blaye,MAIRIE - Blaye,,MAIRIE - Blaye,33058,Blaye,200023794,CC de Blaye,"45.1268759, -0.671007","{""coordinates"": [-0.671007, 45.1268759], ""type"": ""Point""}",1435,21330058500014,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208678,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200459,INVIVO,INVIVO,,INVIVO,33058,Blaye,200023794,CC de Blaye,"45.1182729, -0.6593399","{""coordinates"": [-0.6593399, 45.1182729], ""type"": ""Point""}",508,77569019100348,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200459,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-12-04T00:00:00+01:00,2025
5200460,OXYMETAL,OXYMETAL,,OXYMETAL,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8168059, -0.5554189","{""coordinates"": [-0.5554189, 44.8168059], ""type"": ""Point""}",509,32918715700022,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200460,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,2026-03-14T00:00:00+01:00,2026
5200738,BMS SOCIETE NOUVELLE,BMS SOCIETE NOUVELLE,,BMS SOCIETE NOUVELLE,33200,Le Haillan,243300316,Bordeaux Métropole,"44.8682959, -0.663685","{""coordinates"": [-0.663685, 44.8682959], ""type"": ""Point""}",606,47755635100013,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200738,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200739,ELF ANTAR - Eysines,ELF ANTAR,Eysines,ELF ANTAR — Eysines,33162,Eysines,243300316,Bordeaux Métropole,"44.8852079, -0.636467","{""coordinates"": [-0.636467, 44.8852079], ""type"": ""Point""}",607,83411300300018,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200739,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,2025-02-10T00:00:00+01:00,2025
5200741,FILIATRE,FILIATRE,,FILIATRE,33162,Eysines,243300316,Bordeaux Métropole,"44.8862489, -0.635761","{""coordinates"": [-0.635761, 44.8862489], ""type"": ""Point""}",608,,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200741,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200742,ORNECQ Jean-Luc,ORNECQ Jean-Luc,,ORNECQ Jean-Luc,33162,Eysines,243300316,Bordeaux Métropole,"44.8636939, -0.66194","{""coordinates"": [-0.66194, 44.8636939], ""type"": ""Point""}",609,45300080400014,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200742,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,45,2025-02-10T00:00:00+01:00,2025
5200746,BEDOUT( SAS ETABLISSEMENTS),BEDOUT( SAS ETABLISSEMENTS),,BEDOUT( SAS ETABLISSEMENTS),33197,Guillos,200069581,CC Convergence Garonne,"44.5505279, -0.512984","{""coordinates"": [-0.512984, 44.5505279], ""type"": ""Point""}",613,34893329200016,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200746,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,16,2025-04-03T00:00:00+02:00,2025
5200756,AIR LIQUIDE FRANCE INDUSTRIE,AIR LIQUIDE FRANCE INDUSTRIE,,AIR LIQUIDE FRANCE INDUSTRIE,33167,Floirac,243300316,Bordeaux Métropole,"44.8223419, -0.5220229","{""coordinates"": [-0.5220229, 44.8223419], ""type"": ""Point""}",617,31411950400715,AUTORISATION,SEUIL_BAS,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200756,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,2025-11-20T00:00:00+01:00,2025
5200777,MAIRIE - Gensac,MAIRIE - Gensac,,MAIRIE - Gensac,33186,Gensac,243301454,CC Castillon/Pujols,"44.8005099, 0.068762","{""coordinates"": [0.068762, 44.8005099], ""type"": ""Point""}",627,21330186400012,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200777,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200801,CNRS/IN2P3 - Université Bordeaux 1,CNRS/IN2P3,Université Bordeaux 1,CNRS/IN2P3 — Université Bordeaux 1,33192,Gradignan,243300316,Bordeaux Métropole,"44.7689649, -0.6115379","{""coordinates"": [-0.6115379, 44.7689649], ""type"": ""Point""}",636,,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200801,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200485,INTERMARCHE - Bordeaux (Caphy),INTERMARCHE,Bordeaux (Caphy),INTERMARCHE — Bordeaux (Caphy),33063,Bordeaux,243300316,Bordeaux Métropole,"44.8366569, -0.565631","{""coordinates"": [-0.565631, 44.8366569], ""type"": ""Point""}",513,33313234800017,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200485,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2025-05-11T00:00:00+02:00,2025
5200500,AUCHAN - Bordeaux Mériadeck,AUCHAN,Bordeaux Mériadeck,AUCHAN — Bordeaux Mériadeck,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8387089, -0.584433","{""coordinates"": [-0.584433, 44.8387089], ""type"": ""Point""}",514,33388224900019,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200500,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,68,2025-02-10T00:00:00+01:00,2025
5200514,LAMOTHE ABIET PINOSA - Emile Counord,LAMOTHE ABIET PINOSA,Emile Counord,LAMOTHE ABIET PINOSA — Emile Counord,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8595279, -0.5757899","{""coordinates"": [-0.5757899, 44.8595279], ""type"": ""Point""}",518,45620172200018,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200514,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,2025-02-10T00:00:00+01:00,2025
5200518,SEVIA S.A.,SEVIA S.A.,,SEVIA S.A.,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8542339, -0.554318","{""coordinates"": [-0.554318, 44.8542339], ""type"": ""Point""}",520,77572139200105,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200518,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38,2025-02-10T00:00:00+01:00,2025
5200526,BORDEAUX METROPOLE,BORDEAUX METROPOLE,Bordeaux — Latule,BORDEAUX METROPOLE — Bordeaux — Latule,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8689149, -0.566946","{""coordinates"": [-0.566946, 44.8689149], ""type"": ""Point""}",521,24330031600169,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200526,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,56,2025-02-10T00:00:00+01:00,2025
5200529,BORDEAUX FER,BORDEAUX FER,,BORDEAUX FER,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8529109, -0.5710859","{""coordinates"": [-0.5710859, 44.8529109], ""type"": ""Point""}",524,48894747400018,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200529,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200531,MAJ,MAJ,,MAJ,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8350929, -0.605342","{""coordinates"": [-0.605342, 44.8350929], ""type"": ""Point""}",526,77573383500570,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200531,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,77,2025-05-21T00:00:00+02:00,2025
5200535,BORDEAUX SUD,BORDEAUX SUD,,BORDEAUX SUD,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8366569, -0.565631","{""coordinates"": [-0.565631, 44.8366569], ""type"": ""Point""}",527,85210898400018,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200535,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,66,2025-02-10T00:00:00+01:00,2025
5200539,AUCHAN -  BDX   LAC-Station-Service,AUCHAN,BDX   LAC-Station-Service,AUCHAN — BDX   LAC-Station-Service,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8829339, -0.563451","{""coordinates"": [-0.563451, 44.8829339], ""type"": ""Point""}",530,47618062500479,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200539,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70,2026-03-25T00:00:00+01:00,2026
5200553,CAISSE DES DEPOTS ET CONSIGNATIONS,CAISSE DES DEPOTS ET CONSIGNATIONS,,CAISSE DES DEPOTS ET CONSIGNATIONS,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8906059, -0.56087","{""coordinates"": [-0.56087, 44.8906059], ""type"": ""Point""}",533,18002002600621,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200553,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64,2025-07-22T00:00:00+02:00,2025
5200563,ELF FRANCE - Bordeaux-,ELF FRANCE,Bordeaux-,ELF FRANCE — Bordeaux-,33063,Bordeaux,243300316,Bordeaux Métropole,"44.8331679, -0.5625849","{""coordinates"": [-0.5625849, 44.8331679], ""type"": ""Point""}",537,,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200563,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200657,SCEA DES MATOUNEYRES (ex SOULAS B.),SCEA DES MATOUNEYRES (ex SOULAS B.),,SCEA DES MATOUNEYRES (ex SOULAS B.),33097,Carcans,200070720,CC Médoc Atlantique,"45.0768159, -1.001429","{""coordinates"": [-1.001429, 45.0768159], ""type"": ""Point""}",574,43314304700010,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200657,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2025-02-10T00:00:00+01:00,2025
5200666,SERVY et Fils,SERVY et Fils,,SERVY et Fils,33104,Castelnau-de-Médoc,243301389,CC Médullienne,"45.0271249, -0.7987399","{""coordinates"": [-0.7987399, 45.0271249], ""type"": ""Point""}",575,42509756500013,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200666,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70,2025-02-10T00:00:00+01:00,2025
5200668,AMC CASTERA,AMC CASTERA,,AMC CASTERA,33108,Castillon-la-Bataille,243301454,CC Castillon/Pujols,"44.8614959, -0.018273","{""coordinates"": [-0.018273, 44.8614959], ""type"": ""Point""}",576,39033064500016,AUTRE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,2025-02-10T00:00:00+01:00,2025
5200678,VALBOM,VALBOM,Cenon,VALBOM — Cenon,33119,Cenon,243300316,Bordeaux Métropole,"44.8503409, -0.505295","{""coordinates"": [-0.505295, 44.8503409], ""type"": ""Point""}",581,85219337400034,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200678,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,38,2026-03-06T00:00:00+01:00,2026
5200682,VEOLIA AGRICULTURE FRANCE,VEOLIA AGRICULTURE FRANCE,,VEOLIA AGRICULTURE FRANCE,33122,Cestas,243301165,CC Jalle-Eau-Bourde,"44.6920529, -0.748088","{""coordinates"": [-0.748088, 44.6920529], ""type"": ""Point""}",583,31573284200515,AUTORISATION,NON_SEVESO,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200682,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,38,2026-02-21T00:00:00+01:00,2026
5200691,UNIKALO (exBB FABRICATION),UNIKALO (exBB FABRICATION),,UNIKALO (exBB FABRICATION),33122,Cestas,243301165,CC Jalle-Eau-Bourde,"44.7325239, -0.7596989","{""coordinates"": [-0.7596989, 44.7325239], ""type"": ""Point""}",585,47320192900154,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200691,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,2026-03-21T00:00:00+01:00,2026
5200696,BAGNERES BOIS,BAGNERES BOIS,,BAGNERES BOIS,33122,Cestas,243301165,CC Jalle-Eau-Bourde,"44.7394739, -0.763123","{""coordinates"": [-0.763123, 44.7394739], ""type"": ""Point""}",586,38411878200018,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200696,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,2025-02-10T00:00:00+01:00,2025
5200699,SCASO (SOC CENTRALE APPROVISION SUD OUEST),SCASO (SOC CENTRALE APPROVISION SUD OUEST),,SCASO (SOC CENTRALE APPROVISION SUD OUEST),33122,Cestas,243301165,CC Jalle-Eau-Bourde,"44.7574119, -0.7313699","{""coordinates"": [-0.7313699, 44.7574119], ""type"": ""Point""}",587,59695013900045,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200699,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,2026-03-31T00:00:00+02:00,2026
5200703,CHRISTMANN (à supprimer),CHRISTMANN (à supprimer),,CHRISTMANN (à supprimer),33157,Espiet,200070092,CA du Libournais,"44.8067549, -0.259394","{""coordinates"": [-0.259394, 44.8067549], ""type"": ""Point""}",590,,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200703,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200708,SUCRE D'AQUITAINE,SUCRE D'AQUITAINE,Cestas,SUCRE D'AQUITAINE — Cestas,33122,Cestas,243301165,CC Jalle-Eau-Bourde,"44.7627779, -0.7189619","{""coordinates"": [-0.7189619, 44.7627779], ""type"": ""Point""}",592,32629845200011,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200708,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,52,2025-02-10T00:00:00+01:00,2025
5200712,WENDERBECQ Didier,WENDERBECQ Didier,,WENDERBECQ Didier,33125,Cissac-Médoc,200069995,CC Médoc Coeur de Presqu'île,"45.2195229, -0.867461","{""coordinates"": [-0.867461, 45.2195229], ""type"": ""Point""}",595,78189099100040,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200712,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200714,JUSTO,JUSTO,,JUSTO,33133,Coubeyrac,243301454,CC Castillon/Pujols,"44.7851399, 0.0602399","{""coordinates"": [0.0602399, 44.7851399], ""type"": ""Point""}",596,33143720200012,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200714,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200719,SCI PRENDS Y GARDE,SCI PRENDS Y GARDE,,SCI PRENDS Y GARDE,33138,Coutras,200070092,CA du Libournais,"45.0423849, -0.1250569","{""coordinates"": [-0.1250569, 45.0423849], ""type"": ""Point""}",598,,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200719,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200725,CORDIER EXCEL,CORDIER EXCEL,,CORDIER EXCEL,33143,Cubzac-les-Ponts,243301223,CC du Grand Cubzaguais,"44.9681079, -0.457464","{""coordinates"": [-0.457464, 44.9681079], ""type"": ""Point""}",601,82165488600034,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200725,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,2025-02-10T00:00:00+01:00,2025
5200260,PONTICELLI Frères-Ambes,PONTICELLI Frères-Ambes,,PONTICELLI Frères-Ambes,33004,Ambès,243300316,Bordeaux Métropole,"45.0015099, -0.506325","{""coordinates"": [-0.506325, 45.0015099], ""type"": ""Point""}",418,56203662400103,ENREGISTREMENT,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200260,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200262,EDF CPE,EDF CPE,,EDF CPE,33004,Ambès,243300316,Bordeaux Métropole,"45.0051229, -0.56085","{""coordinates"": [-0.56085, 45.0051229], ""type"": ""Point""}",419,55208131762216,NON_ICPE,,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200262,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,2025-02-10T00:00:00+01:00,2025
5200263,COBOGAL (COMPAGNIE BORDELAISE DES GAZ LIQUEFIES),COBOGAL (COMPAGNIE BORDELAISE DES GAZ LIQUEFIES),,COBOGAL (COMPAGNIE BORDELAISE DES GAZ LIQUEFIES),33004,Ambès,243300316,Bordeaux Métropole,"45.0226439, -0.59028","{""coordinates"": [-0.59028, 45.0226439], ""type"": ""Point""}",420,45620101100016,AUTORISATION,SEUIL_HAUT,TRUE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200263,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,82,2026-03-10T00:00:00+01:00,2026
5200270,ESSO - Arcachon (Pins 3),ESSO,Arcachon (Pins 3),ESSO — Arcachon (Pins 3),33009,Arcachon,243300563,CA Bassin d'Arcachon Sud (COBAS),"44.6596249, -1.1677479","{""coordinates"": [-1.1677479, 44.6596249], ""type"": ""Point""}",425,,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200270,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2025-02-10T00:00:00+01:00,2025
5200278,COBAN,COBAN,Arès,COBAN — Arès,33011,Arès,243301504,CA du Bassin d'Arcachon Nord (COBAN),"44.7734239, -1.1302819","{""coordinates"": [-1.1302819, 44.7734239], ""type"": ""Point""}",428,24330150400037,AUTORISATION,NON_SEVESO,FALSE,https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200278,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,2026-04-01T00:00:00+02:00,2026
